source,target,weight
167,7,2
130,898,1
130,210,2
130,268,34
130,341,1
130,502,6
130,43,1
130,927,1
130,967,1
130,380,7
130,776,1
130,80,4
130,461,1
130,724,1
130,953,2
130,962,3
130,118,1
130,322,1
130,350,13
130,291,1
130,924,1
130,9,1
130,402,4
130,86,9
130,327,1
130,300,3
130,449,4
130,531,1
130,256,4
130,850,4
130,220,1
130,120,35
130,391,1
130,125,8
130,203,1
130,361,4
130,442,4
130,95,2
130,227,3
130,5,78
130,196,5
130,199,12
130,0,1
130,702,2
130,594,14
926,592,2
926,74,1
926,800,1
926,99,6
926,546,4
926,490,1
926,27,3
926,789,1
926,200,2
926,625,1
926,644,1
926,846,2
926,852,1
926,179,3
1105,16,1
1105,329,1
1105,104,1
1105,656,1
1105,92,1
1105,722,1
1105,127,2
1105,57,2
1105,471,1
1105,679,1
1105,202,1
1105,3,3
1105,307,1
1105,7,4
1105,766,6
963,470,1
963,686,4
963,1096,1
963,792,2
963,19,5
74,332,1
74,115,10
74,636,2
74,592,3
74,474,3
74,1,73
74,154,7
74,208,3
74,46,27
74,64,10
74,1168,1
74,611,6
74,167,1
74,926,1
74,800,1
74,102,4
74,313,2
74,93,19
74,99,19
74,655,1
74,1009,3
74,728,3
74,76,9
74,16,1
74,966,2
74,240,13
74,83,26
74,13,34
74,34,29
74,60,12
74,467,4
74,546,5
74,69,10
74,490,4
74,324,1
74,548,6
74,245,43
74,440,2
74,27,69
74,789,2
74,200,9
74,225,3
74,217,1
74,160,4
74,146,3
74,128,3
74,165,2
74,625,2
74,9,4
74,644,5
74,399,1
74,415,2
74,599,3
74,404,1
74,71,14
74,1000,4
74,827,3
74,521,12
74,900,1
74,101,3
74,784,2
74,923,2
74,78,1
74,846,1
74,362,4
74,852,3
74,727,6
74,179,9
74,942,1
74,1055,2
35,516,2
35,294,3
35,861,5
35,495,3
35,648,1
35,650,1
35,651,1
35,1019,1
35,1018,1
35,1020,1
35,263,7
35,315,7
35,767,5
35,1166,1
35,50,32
35,507,11
35,49,24
35,506,6
35,37,38
35,754,4
35,1136,1
35,896,1
35,248,23
35,1164,1
35,544,1
35,16,1
35,782,1
35,794,1
35,522,1
35,538,2
35,1038,3
35,147,12
35,278,8
35,630,7
35,699,12
35,204,1
35,336,7
35,312,8
35,370,1
35,40,52
35,691,11
35,22,49
35,891,1
35,59,40
35,372,5
35,21,82
35,844,2
35,524,3
35,550,5
35,682,1
35,957,2
35,586,3
35,209,8
35,711,1
35,175,10
35,62,64
35,124,10
35,986,1
35,871,1
35,9,9
35,515,5
35,279,4
35,299,6
35,242,6
35,258,2
35,218,10
35,51,5
35,31,2
35,53,38
35,260,7
35,704,1
35,95,2
35,107,1
35,8,3
35,1036,1
35,187,13
35,983,4
35,330,11
35,795,11
35,387,31
35,78,2
35,30,15
35,908,1
35,604,1
35,504,3
35,948,2
35,483,7
35,993,2
35,36,39
35,10,72
35,234,11
35,643,3
35,48,28
35,339,11
35,886,3
35,230,29
35,478,3
35,732,1
35,82,2
35,823,1
35,20,79
621,43,1
621,446,1
621,616,3
621,371,2
621,140,9
621,283,2
621,475,10
621,585,1
621,1077,2
621,0,19
621,1044,2
621,823,2
539,239,1
539,646,13
539,9,1
539,11,19
539,382,3
539,78,1
539,172,1
539,155,6
539,1212,1
539,72,1
539,559,4
800,592,4
800,1,2
800,926,1
800,74,1
800,99,5
800,34,1
800,546,2
800,27,4
800,789,1
800,200,1
800,644,10
800,521,2
800,852,1
800,179,6
284,38,12
284,205,1
284,308,2
284,992,2
284,54,4
284,16,1
284,329,2
284,104,14
284,123,6
284,169,45
284,576,1
284,682,1
284,84,2
284,92,6
284,257,3
284,75,3
284,253,24
284,114,9
284,127,18
284,9,4
284,964,3
284,184,45
284,57,4
284,430,1
284,422,13
284,158,11
284,316,4
284,471,14
284,361,2
284,1074,1
284,202,1
284,3,45
284,947,2
284,301,14
284,182,2
284,126,3
284,933,2
284,39,7
284,7,49
284,766,1
907,80,3
907,461,1
907,16,1
907,193,1
907,287,2
907,213,1
907,571,1
907,446,1
907,788,1
907,350,1
907,291,2
907,9,1
907,86,2
907,346,1
907,125,1
907,227,1
907,5,4
907,705,1
907,199,1
930,790,1
930,857,1
930,555,1
930,720,1
930,455,2
930,582,2
930,542,3
930,737,1
116,306,1
116,778,1
116,690,1
116,148,2
116,167,2
116,1071,2
116,1166,1
116,796,2
116,359,1
116,512,1
116,756,1
116,25,4
116,94,3
116,740,2
116,16,2
116,1130,1
116,77,27
116,138,7
116,831,1
116,980,1
116,151,1
116,204,1
116,223,2
116,547,3
116,42,55
116,2,35
116,141,16
116,29,42
116,152,2
116,1227,4
116,261,1
116,447,1
116,487,1
116,373,5
116,145,5
116,4,2
116,26,9
116,835,1
116,96,7
116,56,29
116,81,13
116,321,3
116,9,4
116,430,3
116,541,1
116,399,1
116,305,1
116,427,1
116,79,1
116,1027,1
116,369,1
116,285,1
116,484,3
116,751,1
116,1110,1
116,296,3
116,88,6
116,236,1
116,113,7
116,153,2
116,704,1
116,763,1
116,201,2
116,111,1
116,194,14
116,101,1
116,713,1
116,913,2
116,419,2
116,694,2
116,78,3
116,15,9
116,14,14
116,931,1
116,44,1
116,3,2
116,497,18
116,150,1
116,481,5
116,585,2
116,157,3
116,696,1
116,67,4
116,695,1
116,688,1
116,319,1
116,237,1
116,978,1
116,869,2
1198,1121,1
1198,9,1
1198,8,2
1155,231,1
1155,2,1
1155,15,1
1155,1154,1
650,35,1
650,651,8
650,1060,1
650,295,3
650,716,1
650,336,1
650,312,1
650,891,1
650,21,1
650,797,1
650,469,5
650,186,1
650,379,2
650,51,4
650,31,2
650,8,3
650,1090,1
650,30,1
650,602,1
650,36,1
650,10,1
650,48,1
650,82,2
651,35,1
651,650,8
651,1060,1
651,295,3
651,716,1
651,336,1
651,312,1
651,891,1
651,21,1
651,797,1
651,469,5
651,186,1
651,379,2
651,51,4
651,31,2
651,8,3
651,1090,1
651,30,1
651,602,1
651,36,1
651,10,1
651,48,1
651,82,2
406,341,1
406,684,2
406,776,1
406,80,2
406,16,1
406,193,12
406,216,11
406,571,1
406,451,8
406,951,1
406,338,1
406,135,1
406,118,1
406,348,14
406,139,1
406,411,1
406,143,1
406,937,1
406,86,1
406,220,1
406,120,1
406,905,1
406,125,1
406,203,1
406,562,9
406,442,1
406,476,1
406,5,14
406,1046,1
406,421,1
1271,76,1
1271,9,1
632,23,1
632,195,5
632,297,1
632,435,2
632,570,11
632,243,3
632,131,3
632,65,1
632,121,7
632,100,4
632,41,9
632,6,5
632,298,1
632,310,3
632,19,1
632,378,11
632,441,1
632,221,2
632,289,1
632,45,3
632,450,3
857,790,2
857,930,1
857,555,2
857,455,1
857,582,1
857,542,1
857,1118,1
780,634,4
780,760,1
780,12,8
780,119,1
780,1041,2
780,326,3
780,304,1
780,1195,1
780,366,1
780,0,19
1019,648,1
1019,35,1
1019,1018,2
1019,1020,2
1019,49,1
1019,782,1
1019,794,1
1019,522,1
1019,538,1
1019,21,2
1019,175,1
1019,62,1
1019,242,1
1019,53,1
1019,30,1
1019,36,1
1019,10,1
1019,234,1
1019,48,1
1019,20,1
1071,116,2
1071,547,1
1071,42,1
1071,29,2
1071,96,1
1071,81,1
1071,484,2
1071,296,1
1071,88,1
1071,113,1
1071,15,3
1071,931,1
1071,869,2
1018,648,1
1018,35,1
1018,1019,2
1018,1020,2
1018,49,1
1018,782,1
1018,794,1
1018,522,1
1018,538,1
1018,21,2
1018,175,1
1018,62,1
1018,242,1
1018,53,1
1018,30,1
1018,36,1
1018,10,1
1018,234,1
1018,48,1
1018,20,1
911,887,4
911,628,1
911,626,2
911,677,3
911,32,6
911,72,1
1020,648,1
1020,35,1
1020,1019,2
1020,1018,2
1020,49,1
1020,782,1
1020,794,1
1020,522,1
1020,538,1
1020,21,2
1020,175,1
1020,62,1
1020,242,1
1020,53,1
1020,30,1
1020,36,1
1020,10,1
1020,234,1
1020,48,1
1020,20,1
263,861,1
263,648,1
263,35,7
263,315,2
263,377,1
263,50,7
263,49,2
263,37,6
263,896,6
263,248,2
263,544,1
263,16,1
263,538,1
263,1119,1
263,990,1
263,40,17
263,22,11
263,1152,4
263,59,11
263,1145,1
263,1099,2
263,1075,1
263,909,2
263,372,1
263,21,10
263,209,21
263,175,1
263,62,5
263,124,3
263,545,1
263,871,1
263,9,2
263,949,1
263,515,1
263,279,2
263,316,1
263,299,1
263,242,1
263,258,1
263,218,3
263,51,1
263,53,6
263,260,1
263,763,1
263,8,1
263,187,2
263,330,1
263,387,1
263,30,1
263,908,1
263,504,1
263,948,1
263,36,5
263,10,28
263,234,2
263,643,4
263,48,23
263,339,2
263,230,1
263,478,1
263,732,1
263,20,9
297,61,11
297,23,26
297,337,1
297,632,1
297,162,1
297,70,5
297,570,2
297,941,4
297,80,1
297,1228,2
297,880,3
297,583,4
297,1184,4
297,255,1
297,463,1
297,28,8
297,261,4
297,799,3
297,121,3
297,1102,1
297,41,1
297,6,11
297,9,5
297,85,21
297,170,3
297,24,2
297,384,10
297,197,2
297,622,2
297,19,1
297,302,1
297,190,1
297,110,1
297,289,1
297,33,3
297,45,13
297,149,1
297,214,5
205,38,19
205,284,1
205,493,2
205,259,4
205,308,31
205,579,2
205,511,1
205,992,1
205,104,3
205,123,3
205,395,22
205,169,4
205,164,8
205,373,2
205,424,1
205,494,1
205,84,60
205,617,3
205,92,4
205,4,1
205,257,4
205,919,2
205,75,40
205,835,1
205,381,3
205,253,2
205,114,26
205,545,5
205,127,3
205,290,1
205,394,1
205,517,5
205,9,3
205,964,1
205,184,3
205,158,1
205,405,2
205,981,1
205,276,1
205,444,1
205,1087,1
205,107,5
205,202,2
205,530,1
205,464,1
205,3,52
205,574,4
205,947,1
205,233,4
205,557,2
205,301,1
205,527,10
205,182,48
205,166,51
205,126,4
205,933,1
205,39,12
205,7,17
162,61,12
162,433,2
162,212,3
162,23,5
162,195,1
162,1213,1
162,167,1
162,297,1
162,637,1
162,70,45
162,734,1
162,941,1
162,508,1
162,583,1
162,716,1
162,320,1
162,1089,1
162,131,1
162,389,1
162,28,35
162,588,3
162,799,5
162,121,2
162,614,7
162,100,3
162,41,1
162,6,10
162,9,3
162,458,1
162,402,1
162,430,1
162,85,6
162,351,2
162,170,1
162,568,9
162,536,2
162,90,21
162,177,1
162,24,20
162,107,3
162,197,3
162,460,3
162,345,2
162,19,7
162,110,51
162,33,1
162,45,1
162,1208,1
162,149,37
162,66,3
162,1147,1
277,38,1
277,798,4
277,54,4
277,777,3
277,431,1
277,426,11
277,18,46
277,246,2
277,251,9
277,63,27
277,4,87
277,1141,8
277,465,4
277,267,10
277,290,4
277,394,3
277,9,1
277,173,4
277,316,1
277,687,2
277,207,9
277,932,1
277,202,7
277,288,71
277,286,1
277,52,22
277,3,3
277,112,2
277,171,8
277,528,1
277,126,1
277,772,1
277,39,2
277,7,33
798,277,4
798,54,1
798,431,1
798,18,10
798,246,1
798,63,2
798,4,55
798,465,2
798,267,1
798,288,10
798,112,1
798,171,4
798,39,1
798,7,1
537,1088,1
537,16,2
537,131,1
537,65,2
537,470,1
537,486,14
537,143,1
537,943,1
537,6,7
537,9,1
537,686,1
537,627,12
537,1056,2
537,472,10
537,19,16
537,89,1
537,45,1
355,235,2
355,211,2
355,596,1
355,12,1
355,215,3
355,16,2
355,1039,4
355,68,10
355,198,26
355,501,1
355,280,5
355,262,8
355,9,4
355,254,4
355,250,1
355,258,1
355,375,1
355,132,6
355,867,4
355,98,4
355,206,5
355,47,13
355,0,31
355,137,8
355,87,3
315,648,1
315,35,7
315,263,2
315,50,5
315,49,1
315,37,1
315,1233,1
315,248,10
315,16,1
315,782,1
315,794,1
315,522,1
315,538,1
315,336,1
315,312,1
315,40,9
315,22,4
315,59,6
315,372,2
315,21,8
315,844,1
315,550,3
315,209,1
315,175,1
315,62,6
315,124,3
315,871,1
315,299,2
315,242,6
315,218,1
315,51,1
315,53,1
315,95,3
315,1036,1
315,187,1
315,330,13
315,30,2
315,908,1
315,504,1
315,483,2
315,36,13
315,10,25
315,234,42
315,48,17
315,230,7
315,478,1
315,732,1
315,910,2
315,20,3
377,228,17
377,178,1
377,23,1
377,1,4
377,167,1
377,263,1
377,955,2
377,49,1
377,54,1
377,37,1
377,16,1
377,1106,2
377,193,2
377,839,2
377,13,1
377,591,3
377,2,2
377,338,8
377,29,1
377,22,1
377,59,1
377,189,1
377,251,1
377,348,2
377,175,1
377,139,1
377,63,1
377,411,8
377,114,1
377,545,14
377,127,1
377,769,1
377,267,2
377,9,1
377,57,2
377,541,13
377,247,1
377,17,1
377,279,1
377,346,2
377,218,1
377,763,1
377,473,1
377,107,1
377,8,1
377,187,1
377,509,1
377,5,4
377,932,1
377,202,2
377,78,1
377,30,1
377,14,2
377,3,20
377,497,1
377,557,1
377,10,2
377,352,1
377,48,1
377,339,1
377,478,1
377,732,1
377,20,1
377,39,1
377,7,25
955,23,1
955,1,2
955,377,2
955,341,1
955,855,1
955,204,1
955,216,1
955,505,1
955,2,1
955,135,1
955,118,1
955,410,1
955,63,1
955,145,1
955,27,1
955,143,1
955,9,3
955,503,1
955,442,1
955,5,3
955,98,1
955,196,1
955,0,1
610,210,5
610,669,9
610,420,6
610,341,3
610,16,1
610,287,1
610,323,1
610,213,1
610,135,2
610,118,1
610,322,1
610,291,1
610,143,8
610,86,3
610,391,1
610,816,5
610,125,1
610,618,1
610,5,3
610,199,1
610,168,2
669,235,1
669,210,4
669,610,9
669,420,6
669,341,3
669,16,1
669,287,1
669,323,1
669,213,1
669,135,2
669,118,1
669,322,1
669,291,1
669,143,7
669,86,1
669,816,4
669,618,1
669,5,2
669,98,1
669,168,2
872,341,1
872,80,1
872,390,4
872,689,2
872,938,3
872,135,4
872,118,4
872,322,1
872,143,1
872,125,1
872,693,3
872,5,1
872,533,1
671,129,5
671,117,4
671,437,8
671,292,6
671,526,2
671,566,8
671,106,2
671,529,8
671,17,5
671,413,3
671,468,4
887,911,4
887,628,1
887,626,2
887,677,4
887,32,6
887,72,1
767,35,5
767,507,8
767,49,1
767,147,1
767,40,3
767,21,6
767,62,3
767,279,1
767,260,2
767,763,1
767,983,5
767,30,1
767,504,1
767,36,3
767,886,6
767,20,6
211,294,1
211,235,3
211,210,1
211,355,2
211,43,13
211,12,5
211,185,5
211,275,8
211,940,1
211,91,2
211,356,1
211,326,2
211,135,1
211,322,1
211,68,2
211,161,12
211,324,1
211,139,4
211,501,4
211,408,3
211,371,2
211,254,1
211,654,1
211,343,4
211,700,1
211,140,1
211,725,1
211,144,3
211,752,3
211,375,1
211,353,2
211,132,3
211,867,1
211,366,3
211,98,35
211,206,2
211,481,1
211,232,4
211,47,27
211,0,66
211,137,16
211,386,5
637,61,5
637,162,1
637,70,2
637,730,4
637,204,1
637,389,7
637,28,1
637,685,4
637,100,1
637,9,2
637,90,4
637,875,3
637,197,1
637,865,3
637,460,7
637,472,1
637,345,6
637,19,3
637,110,3
637,149,1
637,66,1
420,235,4
420,210,7
420,610,6
420,669,6
420,341,5
420,43,1
420,12,6
420,185,1
420,80,1
420,16,5
420,287,1
420,323,1
420,213,2
420,135,4
420,118,4
420,322,1
420,1067,1
420,291,1
420,143,8
420,254,1
420,86,2
420,391,3
420,816,2
420,203,4
420,618,2
420,5,7
420,98,2
420,206,1
420,199,2
420,266,1
420,47,1
420,0,7
420,168,6
878,269,1
878,360,1
878,619,1
878,63,18
878,4,14
878,114,2
878,465,1
878,173,3
878,3,9
878,533,8
878,557,2
878,171,1
878,527,2
878,39,3
878,7,1
102,294,1
102,328,4
102,115,5
102,826,4
102,552,2
102,1,73
102,154,5
102,208,5
102,46,3
102,64,30
102,74,4
102,313,17
102,99,1
102,76,13
102,54,1
102,80,1
102,569,11
102,240,4
102,13,14
102,34,5
102,60,27
102,1008,1
102,42,2
102,718,1
102,1272,1
102,358,6
102,69,73
102,252,6
102,245,1
102,27,4
102,789,3
102,200,2
102,225,1
102,217,1
102,160,2
102,146,2
102,128,2
102,165,2
102,545,1
102,9,2
102,884,5
102,558,2
102,645,2
102,624,2
102,58,1
102,32,24
102,11,25
102,409,1
102,101,5
102,509,1
102,923,4
102,78,1
102,744,5
102,852,1
102,72,15
102,1055,3
102,398,2
313,560,1
313,294,1
313,328,2
313,332,1
313,115,3
313,826,1
313,552,2
313,474,1
313,1,36
313,154,3
313,208,3
313,46,2
313,64,15
313,74,2
313,102,17
313,76,8
313,829,1
313,240,2
313,83,4
313,425,3
313,13,11
313,34,2
313,60,20
313,467,1
313,358,2
313,69,35
313,252,1
313,225,3
313,217,2
313,160,2
313,146,3
313,128,2
313,165,3
313,9,3
313,558,2
313,645,1
313,624,1
313,71,1
313,183,1
313,95,2
313,1187,1
313,101,3
313,509,1
313,923,1
313,325,1
313,744,2
313,398,2
578,873,1
578,806,1
578,94,15
578,159,3
578,16,1
578,77,1
578,223,1
578,1028,2
578,2,10
578,141,1
578,152,8
578,309,1
578,324,1
578,282,1
578,145,2
578,26,12
578,96,3
578,56,1
578,321,2
578,519,1
578,770,1
578,296,2
578,88,1
578,113,1
578,774,1
578,194,1
578,78,13
578,623,1
578,1086,1
578,581,1
578,67,8
768,805,7
768,1067,1
768,609,1
768,367,4
768,976,3
768,0,9
805,768,7
805,544,1
805,1067,1
805,367,2
805,976,3
805,904,1
805,10,1
805,48,1
805,0,5
661,178,12
661,129,2
661,117,2
661,526,1
661,403,1
661,1053,1
661,9,2
661,17,9
661,188,1
661,1241,2
661,849,1
1258,178,1
1258,106,1
1258,17,1
1083,16,1
1083,9,1
1083,8,14
1121,1198,1
1121,9,1
1121,8,5
1095,50,2
1095,49,1
1095,37,2
1095,544,1
1095,147,2
1095,22,2
1095,586,1
1095,209,1
1095,175,2
1095,124,1
1095,10,3
1095,48,2
1095,478,2
1095,20,1
1094,23,1
1094,590,7
1094,9,1
1094,107,2
1094,45,1
462,195,3
462,435,1
462,320,1
462,131,5
462,28,3
462,65,4
462,121,1
462,100,4
462,759,1
462,41,26
462,6,9
462,9,4
462,430,1
462,177,6
462,443,7
462,298,19
462,310,2
462,378,2
462,441,1
462,221,11
462,89,4
462,289,5
462,108,1
462,982,1
462,450,5
271,596,1
271,582,1
271,12,6
271,119,1
271,215,21
271,275,1
271,542,1
271,16,4
271,91,3
271,326,1
271,68,7
271,540,13
271,73,33
271,408,1
271,280,3
271,9,5
271,254,3
271,97,13
271,551,1
271,285,1
271,620,1
271,250,3
271,375,2
271,366,1
271,273,3
271,98,1
271,206,1
271,0,75
271,87,3
1171,295,1
1171,469,1
1171,218,1
1171,51,3
1171,8,2
1171,30,1
731,457,3
731,105,10
731,17,11
731,188,15
731,340,3
731,993,1
731,764,7
428,755,2
428,12,1
428,518,3
428,231,7
428,485,1
428,324,1
428,192,4
428,139,2
428,513,5
428,496,4
428,893,2
428,122,5
428,392,2
428,226,1
428,55,3
428,270,5
428,554,3
428,607,2
428,354,5
428,407,12
341,995,1
341,898,2
341,210,1
341,130,1
341,406,1
341,955,1
341,610,3
341,669,3
341,872,1
341,420,5
341,80,2
341,461,1
341,193,1
341,390,2
341,689,2
341,879,1
341,287,1
341,323,1
341,213,1
341,451,1
341,938,1
341,135,8
341,118,9
341,322,2
341,348,1
341,143,20
341,9,1
341,402,1
341,86,1
341,220,2
341,120,1
341,391,2
341,816,2
341,125,2
341,203,2
341,562,1
341,442,1
341,693,2
341,5,21
341,421,3
341,196,4
341,168,4
341,702,1
466,38,29
466,259,1
466,308,1
466,54,8
466,329,18
466,881,1
466,18,8
466,123,9
466,269,1
466,169,1
466,164,1
466,84,1
466,564,3
466,63,2
466,92,1
466,4,6
466,75,6
466,114,7
466,184,1
466,57,4
466,158,19
466,703,2
466,918,2
466,276,1
466,207,2
466,202,3
466,530,11
466,133,4
466,286,20
466,3,10
466,533,1
466,166,1
466,126,21
466,772,1
466,39,9
466,7,8
668,210,5
668,268,1
668,12,3
668,80,1
668,1058,2
668,231,1
668,350,1
668,291,4
668,139,8
668,86,4
668,327,1
668,300,1
668,449,1
668,256,1
668,125,2
668,203,1
668,618,1
668,227,4
668,5,9
668,199,1
668,266,1
1236,359,1
1236,189,1
1236,261,1
1236,487,1
1236,15,1
1236,157,1
93,560,9
93,1080,2
93,115,2
93,636,1
93,474,1
93,1,40
93,208,2
93,46,21
93,64,1
93,611,8
93,74,19
93,1246,1
93,1175,1
93,99,10
93,655,8
93,870,1
93,1009,1
93,728,8
93,76,1
93,1190,2
93,966,2
93,240,17
93,724,1
93,83,31
93,488,1
93,13,15
93,34,3
93,60,4
93,576,6
93,546,1
93,358,1
93,69,1
93,373,1
93,412,28
93,548,7
93,245,9
93,440,1
93,27,18
93,200,1
93,217,1
93,160,1
93,146,1
93,128,1
93,165,1
93,9,11
93,399,1
93,415,1
93,1007,2
93,1235,1
93,404,1
93,71,15
93,1000,2
93,827,6
93,409,4
93,521,4
93,107,2
93,532,1
93,101,16
93,923,1
93,78,1
93,365,27
93,3,1
93,727,8
93,993,1
93,179,2
93,398,1
93,1104,1
93,631,1
842,23,1
842,1102,1
842,6,1
842,24,1
842,384,1
842,33,1
842,108,1
842,1217,1
842,149,1
684,406,2
684,193,7
684,216,4
684,451,1
684,951,1
684,338,1
684,348,3
684,291,2
684,139,4
684,411,1
684,9,2
684,905,4
684,1021,1
684,107,1
684,227,1
684,5,3
684,1022,1
1246,93,1
1246,655,1
1246,365,1
1175,1080,1
1175,93,1
1175,655,1
456,662,1
456,601,2
456,753,1
456,204,5
456,819,1
456,1098,3
456,593,1
456,9,1
456,156,1
456,122,2
456,429,1
456,174,1
456,8,30
456,55,15
456,101,2
456,109,15
456,78,1
456,30,2
456,417,2
456,191,1
1166,35,1
1166,116,1
1166,544,1
1166,175,1
1166,62,1
1166,871,1
1166,100,1
1166,242,1
1166,908,1
1166,481,1
1166,10,1
985,195,2
985,243,1
985,880,1
985,583,1
985,255,3
985,6,5
985,9,1
985,430,2
985,24,3
985,785,4
985,33,2
1279,0,1
99,332,1
99,115,1
99,592,5
99,552,1
99,1,58
99,154,5
99,208,3
99,46,20
99,64,1
99,1168,1
99,611,4
99,926,6
99,74,19
99,800,5
99,102,1
99,93,10
99,1009,1
99,728,2
99,966,3
99,240,7
99,1051,1
99,83,21
99,488,5
99,13,41
99,34,26
99,60,6
99,712,1
99,576,1
99,546,6
99,490,11
99,412,1
99,245,6
99,27,30
99,789,5
99,200,10
99,160,1
99,128,2
99,625,10
99,9,2
99,644,5
99,404,3
99,71,14
99,1000,1
99,183,2
99,521,5
99,95,4
99,532,1
99,1017,3
99,900,4
99,101,1
99,509,1
99,78,1
99,365,1
99,846,3
99,273,1
99,362,2
99,500,1
99,852,5
99,727,3
99,179,23
99,942,3
99,1157,1
99,1104,3
70,61,16
70,433,5
70,212,14
70,23,10
70,167,1
70,297,5
70,162,45
70,637,2
70,734,2
70,570,1
70,243,1
70,401,1
70,383,1
70,730,1
70,1088,2
70,16,2
70,508,4
70,723,2
70,583,8
70,1113,1
70,716,1
70,320,1
70,1089,1
70,439,1
70,131,4
70,389,8
70,463,1
70,28,54
70,959,1
70,588,1
70,799,10
70,121,6
70,685,4
70,614,9
70,100,5
70,41,2
70,6,35
70,9,5
70,402,1
70,85,9
70,351,2
70,170,1
70,568,11
70,90,21
70,177,5
70,24,48
70,672,3
70,107,2
70,197,6
70,865,3
70,460,4
70,345,5
70,19,17
70,510,2
70,773,1
70,110,56
70,289,1
70,33,17
70,108,15
70,45,2
70,1208,1
70,149,60
70,66,2
